id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,rating-confidence,case-difficulty,rater-expertise,d_probability_weighted,threshold_youden,d_probability_unweighted,TARGET,q_pred,d_pred_w,d_pred_u,ai_correct,rater_correct,q_correct,d_correct_w
246-0,246,0,5,1,0,0.8524395227432251,0.1475604772567749,0,1,3,4,4,0.24062696,0.372329980134964,0.113333136,1,1,0,0,0,1,0,1
246-1,246,1,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,3,4,0.11637931,0.372329980134964,0.03886039,1,0,0,0,0,0,0,0
246-2,246,2,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,3,4,0.02658898,0.372329980134964,0.012280619,1,0,0,0,0,0,0,0
246-3,246,3,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,2,4,0.12909466,0.372329980134964,0.058413964,1,0,0,0,0,0,0,0
246-4,246,4,5,1,0,0.8524395227432251,0.1475604772567749,0,1,4,4,3,0.22726397,0.372329980134964,0.14247029,1,1,0,0,0,1,0,1
246-5,246,5,5,1,0,0.8524395227432251,0.1475604772567749,0,1,3,4,3,0.020054132,0.372329980134964,0.02062001,1,1,0,0,0,1,0,1
246-6,246,6,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,3,2,0.16234167,0.372329980134964,0.06916278,1,0,0,0,0,0,0,0
246-7,246,7,5,1,0,0.8524395227432251,0.1475604772567749,0,1,3,3,2,0.48557714,0.372329980134964,0.20504822,1,1,0,0,0,1,0,1
246-8,246,8,5,0,1,0.1475604772567749,0.1475604772567749,0,0,3,3,2,0.064301305,0.372329980134964,0.016634865,1,0,0,0,0,0,0,0
246-9,246,9,5,1,0,0.8524395227432251,0.1475604772567749,0,1,4,4,4,0.430673,0.372329980134964,0.18809335,1,1,0,0,0,1,0,1
246-10,246,10,5,0,1,0.1475604772567749,0.1475604772567749,0,0,3,3,4,0.014080537,0.372329980134964,0.00809231,1,0,0,0,0,0,0,0
246-11,246,11,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,2,4,0.02627997,0.372329980134964,0.012156031,1,0,0,0,0,0,0,0
246-12,246,12,5,0,1,0.1475604772567749,0.1475604772567749,0,0,4,2,4,0.09965497,0.372329980134964,0.028092843,1,0,0,0,0,0,0,0
247-0,247,0,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,2,4,0.08066799,0.5368138551712036,0.026933046,0,0,0,0,1,1,1,1
247-1,247,1,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,2,4,0.12279908,0.5368138551712036,0.041611407,0,0,0,0,1,1,1,1
247-2,247,2,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,2,4,0.34270078,0.5368138551712036,0.101313055,0,0,0,0,1,1,1,1
247-3,247,3,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,3,4,0.23465496,0.5368138551712036,0.07033141,0,0,0,0,1,1,1,1
247-4,247,4,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,4,3,0.053907298,0.5368138551712036,0.022428859,0,0,0,0,1,1,1,1
247-5,247,5,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,3,3,0.060058005,0.5368138551712036,0.027749907,0,0,0,0,1,1,1,1
247-6,247,6,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,3,2,0.11061232,0.5368138551712036,0.037224114,0,0,0,0,1,1,1,1
247-7,247,7,4,0,0,0.2077724039554596,0.2077724039554596,0,0,3,3,2,0.12799522,0.5368138551712036,0.046551213,0,0,0,0,1,1,1,1
247-8,247,8,4,0,0,0.2077724039554596,0.2077724039554596,0,0,3,3,2,0.18969263,0.5368138551712036,0.065635085,0,0,0,0,1,1,1,1
247-9,247,9,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,3,4,0.28260255,0.5368138551712036,0.09304362,0,0,0,0,1,1,1,1
247-10,247,10,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,2,4,0.029326426,0.5368138551712036,0.015095816,0,0,0,0,1,1,1,1
247-11,247,11,4,0,0,0.2077724039554596,0.2077724039554596,0,0,5,2,4,0.10353743,0.5368138551712036,0.037106138,0,0,0,0,1,1,1,1
247-12,247,12,4,0,0,0.2077724039554596,0.2077724039554596,0,0,4,3,4,0.13658744,0.5368138551712036,0.045787957,0,0,0,0,1,1,1,1
248-0,248,0,2,1,1,0.8536773771047593,0.1463226228952407,0,1,3,3,4,0.25312018,0.4492360949516296,0.1373024,0,1,0,0,1,0,1,0
248-1,248,1,2,1,1,0.8536773771047593,0.1463226228952407,0,1,4,4,4,0.33052188,0.4492360949516296,0.17809844,0,1,0,0,1,0,1,0
248-2,248,2,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,3,4,0.3574972,0.4492360949516296,0.1390855,0,0,0,0,1,1,1,1
248-3,248,3,2,0,0,0.1463226228952407,0.1463226228952407,0,0,2,2,4,0.37592125,0.4492360949516296,0.15323573,0,0,0,0,1,1,1,1
248-4,248,4,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,3,3,0.09350428,0.4492360949516296,0.042890996,0,0,0,0,1,1,1,1
248-5,248,5,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,2,3,0.100021325,0.4492360949516296,0.057792548,0,0,0,0,1,1,1,1
248-6,248,6,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,3,2,0.06458712,0.4492360949516296,0.024863454,0,0,0,0,1,1,1,1
248-7,248,7,2,0,0,0.1463226228952407,0.1463226228952407,0,0,2,3,2,0.14779511,0.4492360949516296,0.06533915,0,0,0,0,1,1,1,1
248-8,248,8,2,0,0,0.1463226228952407,0.1463226228952407,0,0,3,3,2,0.39090365,0.4492360949516296,0.14904876,0,0,0,0,1,1,1,1
248-9,248,9,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,3,4,0.373546,0.4492360949516296,0.14960343,0,0,0,0,1,1,1,1
248-10,248,10,2,0,0,0.1463226228952407,0.1463226228952407,0,0,4,3,4,0.04424443,0.4492360949516296,0.01667241,0,0,0,0,1,1,1,1
248-11,248,11,2,0,0,0.1463226228952407,0.1463226228952407,0,0,5,2,4,0.027833216,0.4492360949516296,0.011845393,0,0,0,0,1,1,1,1
248-12,248,12,2,0,0,0.1463226228952407,0.1463226228952407,0,0,3,3,4,0.15996058,0.4492360949516296,0.05547851,0,0,0,0,1,1,1,1
249-0,249,0,3,1,0,0.7393282651901245,0.2606717348098755,0,1,4,3,4,0.23672752,0.4455930888652801,0.12489692,1,1,0,0,0,1,0,1
249-1,249,1,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,3,4,0.121510915,0.4455930888652801,0.05164773,1,1,0,0,0,1,0,1
249-2,249,2,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,2,4,0.0295249,0.4455930888652801,0.016225988,1,1,0,0,0,1,0,1
249-3,249,3,3,1,0,0.7393282651901245,0.2606717348098755,0,1,4,2,4,0.52050364,0.4455930888652801,0.24126054,1,1,1,0,0,1,0,0
249-4,249,4,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,2,3,0.06527489,0.4455930888652801,0.025267556,1,1,0,0,0,1,0,1
249-5,249,5,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,3,3,0.17399509,0.4455930888652801,0.090685695,1,1,0,0,0,1,0,1
249-6,249,6,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,3,2,0.032082576,0.4455930888652801,0.015680686,1,1,0,0,0,1,0,1
249-7,249,7,3,1,0,0.7393282651901245,0.2606717348098755,0,1,3,3,2,0.21158703,0.4455930888652801,0.0945223,1,1,0,0,0,1,0,1
249-8,249,8,3,1,0,0.7393282651901245,0.2606717348098755,0,1,3,3,2,0.06313208,0.4455930888652801,0.04490132,1,1,0,0,0,1,0,1
249-9,249,9,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,3,4,0.20499118,0.4455930888652801,0.08703719,1,1,0,0,0,1,0,1
249-10,249,10,3,1,0,0.7393282651901245,0.2606717348098755,0,1,3,3,4,0.048142496,0.4455930888652801,0.030262137,1,1,0,0,0,1,0,1
249-11,249,11,3,1,0,0.7393282651901245,0.2606717348098755,0,1,5,2,4,0.04017514,0.4455930888652801,0.036869526,1,1,0,0,0,1,0,1
249-12,249,12,3,1,0,0.7393282651901245,0.2606717348098755,0,1,4,4,4,0.16197728,0.4455930888652801,0.079060435,1,1,0,0,0,1,0,1
250-0,250,0,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,3,4,0.22867182,0.4455930888652801,0.124962315,0,1,0,0,1,0,1,0
250-1,250,1,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,4,4,0.17142841,0.4455930888652801,0.08205064,0,1,0,0,1,0,1,0
250-2,250,2,3,0,0,0.0604375638067722,0.0604375638067722,0,0,4,3,4,0.032327995,0.4455930888652801,0.016702088,0,0,0,0,1,1,1,1
250-3,250,3,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,3,4,0.5142698,0.4455930888652801,0.24644907,0,1,1,0,1,0,1,1
250-4,250,4,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,4,3,0.09178196,0.4455930888652801,0.042948056,0,1,0,0,1,0,1,0
250-5,250,5,3,0,0,0.0604375638067722,0.0604375638067722,0,0,4,2,3,0.14603746,0.4455930888652801,0.07844925,0,0,0,0,1,1,1,1
250-6,250,6,3,0,0,0.0604375638067722,0.0604375638067722,0,0,3,3,2,0.03456838,0.4455930888652801,0.016480947,0,0,0,0,1,1,1,1
250-7,250,7,3,1,1,0.9395624361932278,0.0604375638067722,0,1,3,3,2,0.20415798,0.4455930888652801,0.09464291,0,1,0,0,1,0,1,0
250-8,250,8,3,1,1,0.9395624361932278,0.0604375638067722,0,1,3,3,2,0.061753754,0.4455930888652801,0.04496176,0,1,0,0,1,0,1,0
250-9,250,9,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,4,4,0.2707065,0.4455930888652801,0.13063926,0,1,0,0,1,0,1,0
250-10,250,10,3,1,1,0.9395624361932278,0.0604375638067722,0,1,3,3,4,0.046116486,0.4455930888652801,0.030279694,0,1,0,0,1,0,1,0
250-11,250,11,3,1,1,0.9395624361932278,0.0604375638067722,0,1,4,2,4,0.05417489,0.4455930888652801,0.053890243,0,1,0,0,1,0,1,0
250-12,250,12,3,1,1,0.9395624361932278,0.0604375638067722,0,1,3,3,4,0.21597809,0.4455930888652801,0.10370901,0,1,0,0,1,0,1,0
251-0,251,0,4,1,0,0.2196937203407287,0.7803062796592712,1,0,3,3,4,0.15182064,0.5368138551712036,0.04808241,1,0,0,0,1,1,1,1
251-1,251,1,4,1,0,0.2196937203407287,0.7803062796592712,1,0,5,3,4,0.15119627,0.5368138551712036,0.048241783,1,0,0,0,1,1,1,1
251-2,251,2,4,1,0,0.2196937203407287,0.7803062796592712,1,0,4,4,4,0.46468115,0.5368138551712036,0.13939708,1,0,0,0,1,1,1,1
251-3,251,3,4,0,1,0.7803062796592712,0.7803062796592712,1,1,3,4,4,0.4157483,0.5368138551712036,0.18602799,1,1,0,0,1,0,1,0
251-4,251,4,4,1,0,0.2196937203407287,0.7803062796592712,1,0,5,3,3,0.05790079,0.5368138551712036,0.021806372,1,0,0,0,1,1,1,1
251-5,251,5,4,1,0,0.2196937203407287,0.7803062796592712,1,0,5,2,3,0.057237186,0.5368138551712036,0.026676355,1,0,0,0,1,1,1,1
251-6,251,6,4,1,0,0.2196937203407287,0.7803062796592712,1,0,4,3,2,0.1484712,0.5368138551712036,0.048715957,1,0,0,0,1,1,1,1
251-7,251,7,4,1,0,0.2196937203407287,0.7803062796592712,1,0,3,3,2,0.17539759,0.5368138551712036,0.061380338,1,0,0,0,1,1,1,1
251-8,251,8,4,1,0,0.2196937203407287,0.7803062796592712,1,0,3,3,2,0.24996915,0.5368138551712036,0.08599532,1,0,0,0,1,1,1,1
251-9,251,9,4,1,0,0.2196937203407287,0.7803062796592712,1,0,4,4,4,0.3571268,0.5368138551712036,0.116789,1,0,0,0,1,1,1,1
251-10,251,10,4,1,0,0.2196937203407287,0.7803062796592712,1,0,3,4,4,0.05388065,0.5368138551712036,0.025906397,1,0,0,0,1,1,1,1
251-11,251,11,4,1,0,0.2196937203407287,0.7803062796592712,1,0,5,2,4,0.13291456,0.5368138551712036,0.04969452,1,0,0,0,1,1,1,1
251-12,251,12,4,1,0,0.2196937203407287,0.7803062796592712,1,0,2,4,4,0.2339801,0.5368138551712036,0.09192685,1,0,0,0,1,1,1,1
252-0,252,0,5,0,0,0.1485012769699096,0.1485012769699096,0,0,4,3,4,0.045093585,0.372329980134964,0.017485391,0,0,0,0,1,1,1,1
252-1,252,1,5,0,0,0.1485012769699096,0.1485012769699096,0,0,4,3,4,0.11637931,0.372329980134964,0.03886039,0,0,0,0,1,1,1,1
252-2,252,2,5,0,0,0.1485012769699096,0.1485012769699096,0,0,3,3,4,0.029077657,0.372329980134964,0.01403481,0,0,0,0,1,1,1,1
252-3,252,3,5,0,0,0.1485012769699096,0.1485012769699096,0,0,2,4,4,0.14991315,0.372329980134964,0.06801436,0,0,0,0,1,1,1,1
252-4,252,4,5,0,0,0.1485012769699096,0.1485012769699096,0,0,5,3,3,0.035378855,0.372329980134964,0.019129222,0,0,0,0,1,1,1,1
252-5,252,5,5,1,1,0.8514987230300903,0.1485012769699096,0,1,4,3,3,0.016826335,0.372329980134964,0.01794392,0,1,0,0,1,0,1,0
252-6,252,6,5,0,0,0.1485012769699096,0.1485012769699096,0,0,3,4,2,0.18808042,0.372329980134964,0.07617195,0,0,0,0,1,1,1,1
252-7,252,7,5,1,1,0.8514987230300903,0.1485012769699096,0,1,2,3,2,0.56908077,0.372329980134964,0.3041472,0,1,1,0,1,0,1,1
252-8,252,8,5,0,0,0.1485012769699096,0.1485012769699096,0,0,2,3,2,0.0822377,0.372329980134964,0.022690566,0,0,0,0,1,1,1,1
252-9,252,9,5,0,0,0.1485012769699096,0.1485012769699096,0,0,4,4,4,0.1199878,0.372329980134964,0.040665545,0,0,0,0,1,1,1,1
252-10,252,10,5,0,0,0.1485012769699096,0.1485012769699096,0,0,3,3,4,0.014080537,0.372329980134964,0.00809231,0,0,0,0,1,1,1,1
252-11,252,11,5,0,0,0.1485012769699096,0.1485012769699096,0,0,5,2,4,0.02452757,0.372329980134964,0.010351779,0,0,0,0,1,1,1,1
252-12,252,12,5,0,0,0.1485012769699096,0.1485012769699096,0,0,2,3,4,0.14649943,0.372329980134964,0.0381124,0,0,0,0,1,1,1,1
253-0,253,0,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,3,4,0.08538521,0.4455930888652801,0.043414883,1,0,0,0,1,1,1,1
253-1,253,1,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,3,4,0.063024536,0.4455930888652801,0.027305748,1,0,0,0,1,1,1,1
253-2,253,2,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,2,4,0.017970668,0.4455930888652801,0.00970266,1,0,0,0,1,1,1,1
253-3,253,3,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,3,4,0.24511701,0.4455930888652801,0.092379145,1,0,0,0,1,1,1,1
253-4,253,4,3,1,0,0.1261703968048095,0.8738296031951904,1,0,5,4,3,0.021711048,0.4455930888652801,0.010186971,1,0,0,0,1,1,1,1
253-5,253,5,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,3,3,0.086375594,0.4455930888652801,0.048750505,1,0,0,0,1,1,1,1
253-6,253,6,3,1,0,0.1261703968048095,0.8738296031951904,1,0,3,4,2,0.020752246,0.4455930888652801,0.010108969,1,0,0,0,1,1,1,1
253-7,253,7,3,1,0,0.1261703968048095,0.8738296031951904,1,0,3,3,2,0.06685201,0.4455930888652801,0.027942015,1,0,0,0,1,1,1,1
253-8,253,8,3,1,0,0.1261703968048095,0.8738296031951904,1,0,3,3,2,0.019327616,0.4455930888652801,0.014191632,1,0,0,0,1,1,1,1
253-9,253,9,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,4,4,0.105568446,0.4455930888652801,0.04596939,1,0,0,0,1,1,1,1
253-10,253,10,3,1,0,0.1261703968048095,0.8738296031951904,1,0,3,3,4,0.02901572,0.4455930888652801,0.011996443,1,0,0,0,1,1,1,1
253-11,253,11,3,1,0,0.1261703968048095,0.8738296031951904,1,0,5,2,4,0.016073309,0.4455930888652801,0.015829159,1,0,0,0,1,1,1,1
253-12,253,12,3,1,0,0.1261703968048095,0.8738296031951904,1,0,4,3,4,0.05807103,0.4455930888652801,0.02706696,1,0,0,0,1,1,1,1
254-0,254,0,5,0,0,0.0019806779455393,0.0019806779455393,0,0,3,4,4,0.026678652,0.372329980134964,0.012675711,0,0,0,0,1,1,1,1
254-1,254,1,5,0,0,0.0019806779455393,0.0019806779455393,0,0,4,3,4,0.05782668,0.372329980134964,0.022977456,0,0,0,0,1,1,1,1
254-2,254,2,5,0,0,0.0019806779455393,0.0019806779455393,0,0,4,3,4,0.012265879,0.372329980134964,0.0072663575,0,0,0,0,1,1,1,1
254-3,254,3,5,0,0,0.0019806779455393,0.0019806779455393,0,0,3,3,4,0.07472549,0.372329980134964,0.040891677,0,0,0,0,1,1,1,1
254-4,254,4,5,0,0,0.0019806779455393,0.0019806779455393,0,0,5,3,3,0.017107153,0.372329980134964,0.013597134,0,0,0,0,1,1,1,1
254-5,254,5,5,0,0,0.0019806779455393,0.0019806779455393,0,0,4,2,3,0.0050985944,0.372329980134964,0.0038974595,0,0,0,0,1,1,1,1
254-6,254,6,5,0,0,0.0019806779455393,0.0019806779455393,0,0,4,3,2,0.07252402,0.372329980134964,0.040975947,0,0,0,0,1,1,1,1
254-7,254,7,5,0,0,0.0019806779455393,0.0019806779455393,0,0,3,3,2,0.052227728,0.372329980134964,0.02341851,0,0,0,0,1,1,1,1
254-8,254,8,5,0,0,0.0019806779455393,0.0019806779455393,0,0,3,3,2,0.023048138,0.372329980134964,0.00942226,0,0,0,0,1,1,1,1
254-9,254,9,5,0,0,0.0019806779455393,0.0019806779455393,0,0,5,2,4,0.056187436,0.372329980134964,0.025343942,0,0,0,0,1,1,1,1
254-10,254,10,5,0,0,0.0019806779455393,0.0019806779455393,0,0,3,3,4,0.005468582,0.372329980134964,0.004846431,0,0,0,0,1,1,1,1
254-11,254,11,5,0,0,0.0019806779455393,0.0019806779455393,0,0,5,2,4,0.012008442,0.372329980134964,0.0076276395,0,0,0,0,1,1,1,1
254-12,254,12,5,0,0,0.0019806779455393,0.0019806779455393,0,0,4,3,4,0.045064885,0.372329980134964,0.016929414,0,0,0,0,1,1,1,1
255-0,255,0,1,1,0,0.1694652438163757,0.8305347561836243,1,0,3,4,4,0.16369341,0.486357569694519,0.060799427,1,0,0,0,1,1,1,1
255-1,255,1,1,1,0,0.1694652438163757,0.8305347561836243,1,0,5,3,4,0.12614927,0.486357569694519,0.049800184,1,0,0,0,1,1,1,1
255-2,255,2,1,1,0,0.1694652438163757,0.8305347561836243,1,0,3,3,4,0.07129796,0.486357569694519,0.030021062,1,0,0,0,1,1,1,1
255-3,255,3,1,1,0,0.1694652438163757,0.8305347561836243,1,0,4,3,4,0.08533882,0.486357569694519,0.033136364,1,0,0,0,1,1,1,1
255-4,255,4,1,1,0,0.1694652438163757,0.8305347561836243,1,0,5,4,3,0.024760148,0.486357569694519,0.013299299,1,0,0,0,1,1,1,1
255-5,255,5,1,1,0,0.1694652438163757,0.8305347561836243,1,0,5,2,3,0.03692828,0.486357569694519,0.015949473,1,0,0,0,1,1,1,1
255-6,255,6,1,1,0,0.1694652438163757,0.8305347561836243,1,0,4,3,2,0.03701114,0.486357569694519,0.014142443,1,0,0,0,1,1,1,1
255-7,255,7,1,1,0,0.1694652438163757,0.8305347561836243,1,0,3,3,2,0.05916543,0.486357569694519,0.024999978,1,0,0,0,1,1,1,1
255-8,255,8,1,1,0,0.1694652438163757,0.8305347561836243,1,0,3,4,2,0.035477545,0.486357569694519,0.01352275,1,0,0,0,1,1,1,1
255-9,255,9,1,1,0,0.1694652438163757,0.8305347561836243,1,0,5,4,4,0.13290933,0.486357569694519,0.050245065,1,0,0,0,1,1,1,1
255-10,255,10,1,1,0,0.1694652438163757,0.8305347561836243,1,0,3,3,4,0.027940754,0.486357569694519,0.010767412,1,0,0,0,1,1,1,1
255-11,255,11,1,1,0,0.1694652438163757,0.8305347561836243,1,0,5,2,4,0.060318746,0.486357569694519,0.026731778,1,0,0,0,1,1,1,1
255-12,255,12,1,0,1,0.8305347561836243,0.8305347561836243,1,1,4,4,4,0.3140916,0.486357569694519,0.18512161,1,1,0,0,1,0,1,0
256-0,256,0,3,1,0,0.8085181713104248,0.1914818286895752,0,1,4,3,4,0.23844783,0.4455930888652801,0.12755251,1,1,0,0,0,1,0,1
256-1,256,1,3,1,0,0.8085181713104248,0.1914818286895752,0,1,4,4,4,0.17932622,0.4455930888652801,0.0838366,1,1,0,0,0,1,0,1
256-2,256,2,3,0,1,0.1914818286895752,0.1914818286895752,0,0,4,3,4,0.03020879,0.4455930888652801,0.015630614,1,0,0,0,0,0,0,0
256-3,256,3,3,0,1,0.1914818286895752,0.1914818286895752,0,0,4,3,4,0.35838252,0.4455930888652801,0.14473364,1,0,0,0,0,0,0,0
256-4,256,4,3,1,0,0.8085181713104248,0.1914818286895752,0,1,4,4,3,0.09643745,0.4455930888652801,0.0435471,1,1,0,0,0,1,0,1
256-5,256,5,3,0,1,0.1914818286895752,0.1914818286895752,0,0,5,2,3,0.11527529,0.4455930888652801,0.056622207,1,0,0,0,0,0,0,0
256-6,256,6,3,0,1,0.1914818286895752,0.1914818286895752,0,0,3,3,2,0.032307208,0.4455930888652801,0.01528732,1,0,0,0,0,0,0,0
256-7,256,7,3,0,1,0.1914818286895752,0.1914818286895752,0,0,3,3,2,0.099849634,0.4455930888652801,0.040805448,1,0,0,0,0,0,0,0
256-8,256,8,3,0,1,0.1914818286895752,0.1914818286895752,0,0,3,3,2,0.030316526,0.4455930888652801,0.02107391,1,0,0,0,0,0,0,0
256-9,256,9,3,0,1,0.1914818286895752,0.1914818286895752,0,0,5,2,4,0.13928802,0.4455930888652801,0.054235786,1,0,0,0,0,0,0,0
256-10,256,10,3,1,0,0.8085181713104248,0.1914818286895752,0,1,3,4,4,0.04857959,0.4455930888652801,0.030976798,1,1,0,0,0,1,0,1
256-11,256,11,3,0,1,0.1914818286895752,0.1914818286895752,0,0,5,2,4,0.025737634,0.4455930888652801,0.023122484,1,0,0,0,0,0,0,0
256-12,256,12,3,1,0,0.8085181713104248,0.1914818286895752,0,1,4,3,4,0.1632706,0.4455930888652801,0.080831446,1,1,0,0,0,1,0,1
257-0,257,0,3,1,0,0.9017021656036376,0.0982978343963623,0,1,4,3,4,0.23898591,0.4455930888652801,0.12755251,1,1,0,0,0,1,0,1
257-1,257,1,3,1,0,0.9017021656036376,0.0982978343963623,0,1,4,3,4,0.17976238,0.4455930888652801,0.0838366,1,1,0,0,0,1,0,1
257-2,257,2,3,1,0,0.9017021656036376,0.0982978343963623,0,1,4,3,4,0.046285756,0.4455930888652801,0.025923971,1,1,0,0,0,1,0,1
257-3,257,3,3,1,0,0.9017021656036376,0.0982978343963623,0,1,2,3,4,0.6334667,0.4455930888652801,0.33864522,1,1,1,0,0,1,0,0
257-4,257,4,3,1,0,0.9017021656036376,0.0982978343963623,0,1,4,4,3,0.09669575,0.4455930888652801,0.0435471,1,1,0,0,0,1,0,1
257-5,257,5,3,1,0,0.9017021656036376,0.0982978343963623,0,1,5,3,3,0.17579289,0.4455930888652801,0.092004254,1,1,0,0,0,1,0,1
257-6,257,6,3,1,0,0.9017021656036376,0.0982978343963623,0,1,3,3,2,0.061846178,0.4455930888652801,0.030532565,1,1,0,0,0,1,0,1
257-7,257,7,3,1,0,0.9017021656036376,0.0982978343963623,0,1,3,3,2,0.21367274,0.4455930888652801,0.09589076,1,1,0,0,0,1,0,1
257-8,257,8,3,1,0,0.9017021656036376,0.0982978343963623,0,1,2,3,2,0.08024818,0.4455930888652801,0.061567873,1,1,0,0,0,1,0,1
257-9,257,9,3,1,0,0.9017021656036376,0.0982978343963623,0,1,5,4,4,0.20702899,0.4455930888652801,0.088969655,1,1,0,0,0,1,0,1
257-10,257,10,3,1,0,0.9017021656036376,0.0982978343963623,0,1,3,4,4,0.048716623,0.4455930888652801,0.030976798,1,1,0,0,0,1,0,1
257-11,257,11,3,1,0,0.9017021656036376,0.0982978343963623,0,1,3,3,4,0.08074938,0.4455930888652801,0.06436603,1,1,0,0,0,1,0,1
257-12,257,12,3,1,0,0.9017021656036376,0.0982978343963623,0,1,5,3,4,0.12494096,0.4455930888652801,0.055675004,1,1,0,0,0,1,0,1
258-0,258,0,5,1,1,0.988526985049248,0.0114730149507522,0,1,3,4,4,0.42062077,0.372329980134964,0.33757108,0,1,0,0,1,0,1,0
258-1,258,1,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,3,4,0.051798455,0.372329980134964,0.019583259,0,0,0,0,1,1,1,1
258-2,258,2,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,3,4,0.010932093,0.372329980134964,0.0061783018,0,0,0,0,1,1,1,1
258-3,258,3,5,0,0,0.0114730149507522,0.0114730149507522,0,0,3,2,4,0.055957865,0.372329980134964,0.03396267,0,0,0,0,1,1,1,1
258-4,258,4,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,4,3,0.016565733,0.372329980134964,0.012047297,0,0,0,0,1,1,1,1
258-5,258,5,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,3,3,0.004540593,0.372329980134964,0.0034487299,0,0,0,0,1,1,1,1
258-6,258,6,5,1,1,0.988526985049248,0.0114730149507522,0,1,3,4,2,0.7539461,0.372329980134964,0.6255395,0,1,1,1,1,0,1,1
258-7,258,7,5,0,0,0.0114730149507522,0.0114730149507522,0,0,3,3,2,0.04675416,0.372329980134964,0.020769123,0,0,0,0,1,1,1,1
258-8,258,8,5,0,0,0.0114730149507522,0.0114730149507522,0,0,3,3,2,0.020566318,0.372329980134964,0.008342774,0,0,0,0,1,1,1,1
258-9,258,9,5,1,1,0.988526985049248,0.0114730149507522,0,1,4,4,4,0.64407486,0.372329980134964,0.47301129,0,1,1,0,1,0,1,1
258-10,258,10,5,0,0,0.0114730149507522,0.0114730149507522,0,0,3,3,4,0.0046444708,0.372329980134964,0.0041192244,0,0,0,0,1,1,1,1
258-11,258,11,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,2,4,0.010803019,0.372329980134964,0.006115242,0,0,0,0,1,1,1,1
258-12,258,12,5,0,0,0.0114730149507522,0.0114730149507522,0,0,4,3,4,0.040310126,0.372329980134964,0.01441542,0,0,0,0,1,1,1,1
259-0,259,0,1,1,0,0.3398547768592834,0.6601452231407166,1,0,3,4,4,0.37405404,0.486357569694519,0.15806705,1,0,0,0,1,1,1,1
259-1,259,1,1,1,0,0.3398547768592834,0.6601452231407166,1,0,3,4,4,0.34219256,0.486357569694519,0.1473993,1,0,0,0,1,1,1,1
259-2,259,2,1,1,0,0.3398547768592834,0.6601452231407166,1,0,4,3,4,0.1812156,0.486357569694519,0.072448015,1,0,0,0,1,1,1,1
259-3,259,3,1,1,0,0.3398547768592834,0.6601452231407166,1,0,2,3,4,0.2358792,0.486357569694519,0.098901235,1,0,0,0,1,1,1,1
259-4,259,4,1,1,0,0.3398547768592834,0.6601452231407166,1,0,4,4,3,0.06569848,0.486357569694519,0.032440577,1,0,0,0,1,1,1,1
259-5,259,5,1,1,0,0.3398547768592834,0.6601452231407166,1,0,5,2,3,0.094818905,0.486357569694519,0.036778856,1,0,0,0,1,1,1,1
259-6,259,6,1,1,0,0.3398547768592834,0.6601452231407166,1,0,4,4,2,0.10128122,0.486357569694519,0.03533013,1,0,0,0,1,1,1,1
